date,kmtotal,kmopen,pistastotal,pistasopen,espesormin,espesormax,calidadnieve,kmprocessed,pistasprocessed,minprocessed,maxprocessed,idestado,name,Pista_total,Piste_verdi,Piste_blu,Piste_rosse,Piste_nere,Impianti_risalita,Capacità,Quota_max,Quota_min,Snowpark,Area_gare,Slalom,Superpipe,Scii_notte,Area_bambini,Prezzo_skipass,Prezzo_noleggio,Prezzo_scuola,espesor_medio,indice_tecnico
2022-03-16,145.0,105.0,145,97.0,50.0,120.0,Primavera,105.0,97.0,50.0,120.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,85.0,0.6804356791856793
2022-03-17,145.0,105.0,145,96.0,40.0,120.0,Polvo/Primavera,105.0,96.0,40.0,120.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,80.0,0.6775785363285364
2022-03-18,145.0,105.0,145,95.0,30.0,110.0,Polvo/Primavera,105.0,95.0,30.0,110.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,70.0,0.6718642506142507
2022-03-19,145.0,101.0,145,92.0,30.0,110.0,Dura/Primavera,101.0,92.0,30.0,110.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,70.0,0.6718642506142507
2022-03-20,145.0,101.0,145,91.0,30.0,110.0,Polvo/Primavera,101.0,91.0,30.0,110.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,70.0,0.6718642506142507
2022-03-21,145.0,53.0,145,60.0,30.0,110.0,Polvo/Primavera,53.0,60.0,30.0,110.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,70.0,0.6718642506142507
2022-03-22,145.0,99.0,145,91.0,30.0,130.0,Polvo/Primavera,99.0,91.0,30.0,130.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,80.0,0.6775785363285364
2022-03-23,145.0,98.0,145,90.0,30.0,130.0,Polvo/Primavera,98.0,90.0,30.0,130.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,80.0,0.6642452029952031
2022-03-24,145.0,98.0,145,92.0,30.0,130.0,Polvo/Dura/Primavera,98.0,92.0,30.0,130.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,80.0,0.6575785363285364
2022-03-25,145.0,101.0,145,94.0,30.0,130.0,Polvo/Dura/Primavera,101.0,94.0,30.0,130.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,80.0,0.6575785363285364
2022-03-26,145.0,102.0,145,94.0,30.0,130.0,Polvo/Primavera,102.0,94.0,30.0,130.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,80.0,0.6475785363285363
2022-03-27,145.0,101.0,145,93.0,30.0,130.0,Polvo/Primavera,101.0,93.0,30.0,130.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,80.0,0.6075785363285363
2022-03-28,145.0,96.0,145,87.0,25.0,120.0,Polvo/Primavera,96.0,87.0,25.0,120.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,72.5,0.6532928220428221
2022-03-29,145.0,95.0,145,85.0,25.0,120.0,Polvo/Primavera,95.0,85.0,25.0,120.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,72.5,0.6532928220428221
2022-03-30,145.0,77.0,145,66.0,25.0,120.0,Húmeda/Primavera,77.0,66.0,25.0,120.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,72.5,0.6732928220428221
2022-03-31,145.0,97.0,145,87.0,30.0,120.0,Dura/Primavera,97.0,87.0,30.0,120.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,75.0,0.6747213934713936
2022-04-01,145.0,38.0,145,32.0,30.0,120.0,Dura/Primavera,38.0,32.0,30.0,120.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,75.0,0.6547213934713936
2022-04-02,145.0,48.0,145,40.0,30.0,120.0,Polvo/Dura,48.0,40.0,30.0,120.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,75.0,0.6747213934713936
2022-04-03,145.0,96.0,145,86.0,30.0,120.0,Polvo/Dura,96.0,86.0,30.0,120.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,75.0,0.6747213934713936
2022-04-04,145.0,94.0,145,82.0,30.0,120.0,Polvo/Dura,94.0,82.0,30.0,120.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,75.0,0.6547213934713936
2022-04-05,145.0,94.0,145,82.0,30.0,120.0,Polvo/Dura,94.0,82.0,30.0,120.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,75.0,0.6747213934713936
2022-04-06,145.0,94.0,145,81.0,30.0,120.0,Polvo/Dura,94.0,81.0,30.0,120.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,75.0,0.6747213934713936
2022-04-07,145.0,95.0,145,82.0,25.0,120.0,Polvo/Primavera,95.0,82.0,25.0,120.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,72.5,0.6032928220428221
2022-04-08,145.0,84.0,145,71.0,25.0,120.0,Polvo/Primavera,84.0,71.0,25.0,120.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,72.5,0.6732928220428221
2022-04-09,145.0,89.0,145,73.0,25.0,100.0,Primavera,89.0,73.0,25.0,100.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,62.5,0.6675785363285363
2022-04-10,145.0,88.0,145,71.0,25.0,100.0,Dura/Primavera,88.0,71.0,25.0,100.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,62.5,0.6475785363285363
2022-04-11,145.0,77.0,145,65.0,25.0,100.0,Primavera,77.0,65.0,25.0,100.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,62.5,0.6175785363285363
2022-04-12,145.0,66.0,145,55.0,20.0,100.0,Primavera,66.0,55.0,20.0,100.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,60.0,0.6661499648999649
2022-04-13,145.0,57.0,145,50.0,20.0,75.0,Primavera,57.0,50.0,20.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,47.5,0.5890071077571077
2022-04-14,145.0,54.0,145,44.0,20.0,75.0,primavera,54.0,44.0,20.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,47.5,0.6590071077571078
2022-04-15,145.0,52.0,145,42.0,20.0,75.0,Primavera,52.0,42.0,20.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,47.5,0.6590071077571078
2022-04-16,145.0,51.0,145,39.0,20.0,70.0,Primavera,51.0,39.0,20.0,70.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,45.0,0.6375785363285364
2022-04-17,145.0,47.0,145,35.0,20.0,70.0,Primavera,47.0,35.0,20.0,70.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,45.0,0.6575785363285365
2022-04-18,145.0,43.0,145,32.0,20.0,70.0,Primavera,43.0,32.0,20.0,70.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,45.0,0.6575785363285365
2022-04-19,145.0,24.0,145,17.0,20.0,60.0,Primavera,24.0,17.0,20.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,40.0,0.6547213934713936
2022-04-20,145.0,21.0,145,14.0,20.0,60.0,Primavera,21.0,14.0,20.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,40.0,0.6547213934713936
2022-04-21,145.0,21.0,145,14.0,20.0,60.0,Primavera,21.0,14.0,20.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,40.0,0.6547213934713936
2022-04-22,145.0,19.0,145,13.0,20.0,60.0,Primavera,19.0,13.0,20.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,40.0,0.6547213934713936
2022-04-23,145.0,19.0,145,13.0,20.0,60.0,Húmeda,19.0,13.0,20.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,40.0,0.6547213934713936
2022-04-24,145.0,19.0,145,13.0,20.0,60.0,Polvo/Primavera,19.0,13.0,20.0,60.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,40.0,0.6547213934713936
2022-04-25,145.0,0.0,145,0.0,0.0,0.0,0,19.0,13.0,20.0,60.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6318642506142507
2022-04-26,145.0,0.0,145,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6318642506142507
2022-04-27,145.0,0.0,145,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6318642506142507
2022-04-28,145.0,0.0,145,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6118642506142506
2022-04-29,145.0,0.0,145,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6318642506142507
2022-04-30,145.0,0.0,145,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6318642506142507
2022-05-01,145.0,0.0,145,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.5718642506142506
2022-05-02,145.0,0.0,145,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.5685309172809173
2022-05-03,145.0,0.0,145,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6185309172809172
2022-05-04,145.0,0.0,145,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.5218642506142506
2022-05-05,145.0,0.0,145,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6118642506142506
2022-05-06,145.0,0.0,145,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.5618642506142506
2022-05-07,145.0,0.0,145,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.5718642506142506
2022-05-08,145.0,0.0,145,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.5818642506142506
2022-05-09,145.0,0.0,145,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.5818642506142506
2022-05-10,145.0,0.0,145,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.5318642506142506
2022-11-20,145.0,0.0,138,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6118642506142506
2022-11-21,145.0,0.0,138,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6118642506142506
2022-11-22,145.0,0.0,138,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.5318642506142506
2022-11-23,145.0,0.0,138,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.5818642506142506
2022-11-24,145.0,0.0,138,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6318642506142507
2022-11-25,145.0,0.0,138,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.5818642506142506
2022-11-26,145.0,0.0,138,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6118642506142506
2022-11-27,145.0,0.0,138,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.5618642506142506
2022-11-28,145.0,0.0,138,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.5818642506142506
2022-11-29,145.0,0.0,138,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6118642506142506
2022-11-30,145.0,0.0,138,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.5618642506142506
2022-12-01,145.0,0.0,138,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,0.0,0.6118642506142506
2022-12-02,145.0,26.0,138,10.0,0.0,35.0,Polvo,26.0,10.0,0.0,35.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,17.5,0.6218642506142507
2022-12-03,145.0,47.0,138,33.0,20.0,35.0,Polvo,47.0,33.0,20.0,35.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,27.5,0.6275785363285364
2022-12-04,145.0,50.0,138,38.0,20.0,35.0,Polvo,50.0,38.0,20.0,35.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,27.5,0.6175785363285364
2022-12-05,145.0,47.0,138,38.0,20.0,35.0,Polvo,47.0,38.0,20.0,35.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,27.5,0.6275785363285364
2022-12-06,145.0,52.0,138,41.0,20.0,40.0,Polvo,52.0,41.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6290071077571078
2022-12-07,145.0,57.0,138,47.0,20.0,40.0,Polvo/Dura,57.0,47.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6290071077571078
2022-12-08,145.0,62.0,138,51.0,20.0,40.0,Polvo/Dura,62.0,51.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6290071077571078
2022-12-09,145.0,62.0,138,51.0,20.0,40.0,Dura/Húmeda,62.0,51.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6290071077571078
2022-12-10,145.0,62.0,138,51.0,20.0,40.0,Dura,62.0,51.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6290071077571078
2022-12-11,145.0,62.0,138,51.0,20.0,40.0,Dura,62.0,51.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6490071077571078
2022-12-12,145.0,62.0,138,50.0,20.0,40.0,Polvo/Dura,62.0,50.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6490071077571078
2022-12-13,145.0,63.0,138,50.0,20.0,50.0,Polvo/Húmeda,63.0,50.0,20.0,50.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,35.0,0.6518642506142507
2022-12-14,145.0,63.0,138,50.0,20.0,50.0,Dura/Húmeda,63.0,50.0,20.0,50.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,35.0,0.6518642506142507
2022-12-15,145.0,61.0,138,48.0,20.0,50.0,Húmeda,61.0,48.0,20.0,50.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,35.0,0.6518642506142507
2022-12-16,145.0,63.0,138,50.0,20.0,50.0,Húmeda,63.0,50.0,20.0,50.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,35.0,0.6518642506142507
2022-12-17,145.0,69.0,138,57.0,20.0,50.0,Polvo/Dura,69.0,57.0,20.0,50.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,35.0,0.6518642506142507
2022-12-18,145.0,70.0,138,58.0,20.0,50.0,Polvo/Dura,70.0,58.0,20.0,50.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,35.0,0.6518642506142507
2022-12-19,145.0,73.0,138,58.0,20.0,50.0,Polvo/Dura,73.0,58.0,20.0,50.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,35.0,0.6518642506142507
2022-12-20,145.0,75.0,138,61.0,20.0,50.0,Polvo/Dura,75.0,61.0,20.0,50.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,35.0,0.6518642506142507
2022-12-21,145.0,71.0,138,58.0,20.0,50.0,Dura/Húmeda,71.0,58.0,20.0,50.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,35.0,0.6518642506142507
2022-12-22,145.0,76.0,138,62.0,20.0,50.0,Dura/Húmeda,76.0,62.0,20.0,50.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,35.0,0.6518642506142507
2022-12-23,145.0,76.0,138,62.0,20.0,50.0,Dura/Húmeda,76.0,62.0,20.0,50.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,35.0,0.6518642506142507
2022-12-24,145.0,75.0,138,62.0,20.0,50.0,Dura/Húmeda,75.0,62.0,20.0,50.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,35.0,0.6518642506142507
2022-12-25,145.0,56.0,138,51.0,20.0,50.0,Dura/Húmeda,56.0,51.0,20.0,50.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,35.0,0.6518642506142507
2022-12-26,145.0,65.0,138,56.0,20.0,50.0,Dura/Húmeda,65.0,56.0,20.0,50.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,35.0,0.6518642506142507
2022-12-27,145.0,74.0,138,62.0,20.0,50.0,Dura/Húmeda,74.0,62.0,20.0,50.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,35.0,0.6518642506142507
2022-12-28,145.0,74.0,138,62.0,20.0,50.0,Dura/Húmeda,74.0,62.0,20.0,50.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,35.0,0.6518642506142507
2022-12-29,145.0,74.0,138,62.0,20.0,50.0,Dura/Húmeda,74.0,62.0,20.0,50.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,35.0,0.6518642506142507
2022-12-30,145.0,74.0,138,62.0,20.0,50.0,Dura/Húmeda,74.0,62.0,20.0,50.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,35.0,0.6518642506142507
2022-12-31,145.0,74.0,138,62.0,20.0,40.0,Dura,74.0,62.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6490071077571078
2023-01-01,145.0,74.0,138,62.0,20.0,40.0,Dura/Primavera,74.0,62.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6490071077571078
2023-01-02,145.0,74.0,138,62.0,20.0,40.0,Húmeda/Primavera,74.0,62.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6490071077571078
2023-01-03,145.0,73.0,138,61.0,20.0,40.0,Húmeda,73.0,61.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.5990071077571077
2023-01-04,145.0,73.0,138,60.0,20.0,40.0,Dura/Húmeda,73.0,60.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6223404410904411
2023-01-05,145.0,74.0,138,61.0,20.0,40.0,Dura/Húmeda,74.0,61.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6223404410904411
2023-01-06,145.0,74.0,138,61.0,20.0,40.0,Polvo/Dura,74.0,61.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.5990071077571077
2023-01-07,145.0,74.0,138,61.0,20.0,40.0,Polvo/Dura,74.0,61.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6290071077571078
2023-01-08,145.0,74.0,138,61.0,20.0,40.0,Húmeda,74.0,61.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6290071077571078
2023-01-09,145.0,72.0,138,59.0,20.0,40.0,Dura,72.0,59.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.5990071077571077
2023-01-10,145.0,69.0,138,58.0,20.0,40.0,Polvo/Dura,69.0,58.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6290071077571078
2023-01-11,145.0,71.0,138,60.0,20.0,40.0,Polvo/Dura,71.0,60.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6290071077571078
2023-01-12,145.0,68.0,138,56.0,20.0,40.0,Polvo/Dura,68.0,56.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6190071077571078
2023-01-13,145.0,71.0,138,59.0,20.0,40.0,Polvo/Dura,71.0,59.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6290071077571078
2023-01-14,145.0,71.0,138,60.0,20.0,40.0,Polvo/Dura,71.0,60.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6290071077571078
2023-01-15,145.0,71.0,138,60.0,20.0,40.0,Polvo/Dura,71.0,60.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6190071077571078
2023-01-16,145.0,50.0,138,45.0,20.0,40.0,Polvo/Dura,50.0,45.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6290071077571078
2023-01-17,145.0,57.0,138,51.0,20.0,40.0,Polvo/Dura,57.0,51.0,20.0,40.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,30.0,0.6290071077571078
2023-01-18,145.0,71.0,138,59.0,40.0,75.0,Polvo,71.0,59.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6347213934713936
2023-01-19,145.0,71.0,138,59.0,40.0,75.0,Polvo,71.0,59.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6447213934713936
2023-01-20,145.0,40.0,138,41.0,40.0,75.0,Polvo,40.0,41.0,40.0,75.0,1.0,ALP 2500,146,29,49,52,16,33,43590,2537,1600,2,1,1,1,10.0,3,57,26,55,57.5,0.6447213934713936
